workerId,areaCode,ppm,at
W-1194,HCU,1.9,2026-09-18T09:00:00
W-1194,HCU,2.5,2026-09-18T09:30:00
W-1194,HCU,1.2,2026-09-18T10:00:00
W-1194,HCU,2.0,2026-09-18T10:30:00
W-1194,HCU,2.2,2026-09-18T11:00:00
W-1194,HCU,1.3,2026-09-18T11:30:00
W-1194,HCU,1.1,2026-09-18T12:00:00
W-1194,HCU,3.4,2026-09-18T12:30:00
W-1194,HCU,5.1,2026-09-18T13:00:00
W-1194,HCU,7.2,2026-09-18T13:30:00
W-1194,HCU,1.2,2026-09-18T14:00:00
W-1194,HCU,1.4,2026-09-18T14:30:00
W-1194,HCU,1.8,2026-09-18T15:00:00
W-1194,HCU,2.3,2026-09-18T15:30:00
W-1197,DHDT,0.9,2026-09-18T16:00:00
W-1197,DHDT,1.9,2026-09-18T16:30:00
W-1197,DHDT,1.9,2026-09-18T17:00:00
W-1197,DHDT,1.8,2026-09-18T17:30:00
W-1197,DHDT,1.2,2026-09-18T18:00:00
W-1197,DHDT,0.9,2026-09-18T18:30:00
W-1197,DHDT,1.5,2026-09-18T19:00:00
W-1197,DHDT,2.2,2026-09-18T19:30:00
W-1197,DHDT,4.5,2026-09-18T20:00:00
W-1197,DHDT,1.4,2026-09-18T20:30:00
W-1197,DHDT,1.4,2026-09-18T21:00:00
W-1197,DHDT,1.6,2026-09-18T21:30:00
W-1197,DHDT,1.9,2026-09-18T22:00:00
W-1197,DHDT,1.8,2026-09-18T22:30:00
W-1197,DHDT,0.8,2026-09-18T23:00:00
W-1197,DHDT,1.3,2026-09-18T23:30:00
W-1200,CDU-III,0.9,2026-09-18T00:00:00
W-1200,CDU-III,1.1,2026-09-18T00:30:00
W-1200,CDU-III,1.2,2026-09-18T01:00:00
W-1200,CDU-III,1.6,2026-09-18T01:30:00
W-1200,CDU-III,1.7,2026-09-18T02:00:00
W-1200,CDU-III,1.2,2026-09-18T02:30:00
W-1200,CDU-III,1.6,2026-09-18T03:00:00
W-1200,CDU-III,1.7,2026-09-18T03:30:00
W-1200,CDU-III,4.3,2026-09-18T04:00:00
W-1200,CDU-III,3.2,2026-09-18T04:30:00
W-1200,CDU-III,2.4,2026-09-18T05:00:00
W-1200,CDU-III,1.4,2026-09-18T05:30:00
W-1200,CDU-III,0.9,2026-09-18T06:00:00
W-1200,CDU-III,1.7,2026-09-18T06:30:00
W-1200,CDU-III,1.3,2026-09-18T07:00:00
W-1200,CDU-III,1.6,2026-09-18T07:30:00
W-1203,ETP,0.9,2026-09-18T08:00:00
W-1203,ETP,1.3,2026-09-18T08:30:00
W-1203,ETP,1.0,2026-09-18T09:00:00
W-1203,ETP,1.3,2026-09-18T09:30:00
W-1203,ETP,1.2,2026-09-18T10:00:00
W-1203,ETP,1.0,2026-09-18T10:30:00
W-1203,ETP,0.6,2026-09-18T11:00:00
W-1203,ETP,0.5,2026-09-18T11:30:00
W-1203,ETP,0.8,2026-09-18T12:00:00
W-1203,ETP,0.7,2026-09-18T12:30:00
W-1203,ETP,1.3,2026-09-18T13:00:00
W-1203,ETP,0.8,2026-09-18T13:30:00
W-1203,ETP,0.7,2026-09-18T14:00:00
W-1203,ETP,1.1,2026-09-18T14:30:00
W-1203,ETP,0.7,2026-09-18T15:00:00
W-1203,ETP,0.7,2026-09-18T15:30:00
W-1206,TF,0.5,2026-09-18T16:00:00
W-1206,TF,0.5,2026-09-18T16:30:00
W-1206,TF,0.6,2026-09-18T17:00:00
W-1206,TF,0.7,2026-09-18T17:30:00
W-1206,TF,0.6,2026-09-18T18:00:00
W-1206,TF,0.4,2026-09-18T18:30:00
W-1206,TF,0.6,2026-09-18T19:00:00
W-1206,TF,0.7,2026-09-18T19:30:00
W-1206,TF,0.6,2026-09-18T20:00:00
W-1206,TF,0.6,2026-09-18T20:30:00
W-1206,TF,0.4,2026-09-18T21:00:00
W-1206,TF,0.5,2026-09-18T21:30:00
W-1206,TF,0.7,2026-09-18T22:00:00
W-1206,TF,0.3,2026-09-18T22:30:00
W-1206,TF,0.3,2026-09-18T23:00:00
W-1206,TF,0.5,2026-09-18T23:30:00
W-1209,SRU,5.0,2026-09-18T00:00:00
W-1209,SRU,4.1,2026-09-18T00:30:00
W-1209,SRU,3.1,2026-09-18T01:00:00
W-1209,SRU,4.3,2026-09-18T01:30:00
W-1209,SRU,5.8,2026-09-18T02:00:00
W-1209,SRU,2.9,2026-09-18T02:30:00
W-1209,SRU,3.0,2026-09-18T03:00:00
W-1209,SRU,5.1,2026-09-18T03:30:00
W-1209,SRU,4.2,2026-09-18T04:00:00
W-1209,SRU,6.3,2026-09-18T04:30:00
W-1209,SRU,4.6,2026-09-18T05:00:00
W-1209,SRU,3.1,2026-09-18T05:30:00
W-1209,SRU,13.4,2026-09-18T06:00:00
W-1209,SRU,10.7,2026-09-18T06:30:00
W-1209,SRU,18.4,2026-09-18T07:00:00
W-1209,SRU,4.8,2026-09-18T07:30:00
W-1212,ARU,3.0,2026-09-18T08:00:00
W-1212,ARU,4.8,2026-09-18T08:30:00
W-1212,ARU,4.7,2026-09-18T09:00:00
W-1212,ARU,3.5,2026-09-18T09:30:00
W-1212,ARU,4.0,2026-09-18T10:00:00
W-1212,ARU,5.3,2026-09-18T10:30:00
W-1212,ARU,4.3,2026-09-18T11:00:00
W-1212,ARU,4.6,2026-09-18T11:30:00
W-1212,ARU,3.3,2026-09-18T12:00:00
W-1212,ARU,5.3,2026-09-18T12:30:00
W-1212,ARU,3.3,2026-09-18T13:00:00
W-1212,ARU,4.0,2026-09-18T13:30:00
W-1212,ARU,4.4,2026-09-18T14:00:00
W-1212,ARU,2.5,2026-09-18T14:30:00
W-1212,ARU,5.5,2026-09-18T15:00:00
W-1212,ARU,4.3,2026-09-18T15:30:00
W-1215,SWS,2.2,2026-09-18T16:00:00
W-1215,SWS,5.6,2026-09-18T16:30:00
W-1215,SWS,4.9,2026-09-18T17:00:00
W-1215,SWS,4.3,2026-09-18T17:30:00
W-1215,SWS,6.8,2026-09-18T18:00:00
W-1215,SWS,11.7,2026-09-18T18:30:00
W-1215,SWS,17.9,2026-09-18T19:00:00
W-1215,SWS,3.9,2026-09-18T19:30:00
W-1215,SWS,12.2,2026-09-18T20:00:00
W-1215,SWS,10.6,2026-09-18T20:30:00
W-1215,SWS,4.6,2026-09-18T21:00:00
W-1215,SWS,2.5,2026-09-18T21:30:00
W-1215,SWS,2.3,2026-09-18T22:00:00
W-1215,SWS,5.8,2026-09-18T22:30:00
W-1215,SWS,4.0,2026-09-18T23:00:00
W-1215,SWS,2.7,2026-09-18T23:30:00
W-1218,DCU,3.0,2026-09-18T00:00:00
W-1218,DCU,3.5,2026-09-18T00:30:00
W-1218,DCU,3.1,2026-09-18T01:00:00
W-1218,DCU,2.7,2026-09-18T01:30:00
W-1218,DCU,2.1,2026-09-18T02:00:00
W-1218,DCU,2.7,2026-09-18T02:30:00
W-1218,DCU,3.0,2026-09-18T03:00:00
W-1218,DCU,2.8,2026-09-18T03:30:00
W-1218,DCU,3.6,2026-09-18T04:00:00
W-1218,DCU,2.4,2026-09-18T04:30:00
W-1218,DCU,1.4,2026-09-18T05:00:00
W-1218,DCU,7.2,2026-09-18T05:30:00
W-1218,DCU,8.9,2026-09-18T06:00:00
W-1218,DCU,2.9,2026-09-18T06:30:00
W-1218,DCU,3.4,2026-09-18T07:00:00
W-1218,DCU,2.0,2026-09-18T07:30:00
W-1221,HCU,1.5,2026-09-18T08:00:00
W-1221,HCU,1.4,2026-09-18T08:30:00
W-1221,HCU,2.3,2026-09-18T09:00:00
W-1221,HCU,1.6,2026-09-18T09:30:00
W-1221,HCU,2.6,2026-09-18T10:00:00
W-1221,HCU,2.0,2026-09-18T10:30:00
W-1221,HCU,1.1,2026-09-18T11:00:00
W-1221,HCU,1.4,2026-09-18T11:30:00
W-1221,HCU,2.3,2026-09-18T12:00:00
W-1221,HCU,1.6,2026-09-18T12:30:00
W-1221,HCU,1.3,2026-09-18T13:00:00
W-1221,HCU,2.3,2026-09-18T13:30:00
W-1221,HCU,1.8,2026-09-18T14:00:00
W-1221,HCU,2.4,2026-09-18T14:30:00
W-1221,HCU,2.2,2026-09-18T15:00:00
W-1221,HCU,3.2,2026-09-18T15:30:00
W-1224,DHDT,1.0,2026-09-18T16:00:00
W-1224,DHDT,1.3,2026-09-18T16:30:00
W-1224,DHDT,1.9,2026-09-18T17:00:00
W-1224,DHDT,3.7,2026-09-18T17:30:00
W-1224,DHDT,2.1,2026-09-18T18:00:00
W-1224,DHDT,2.2,2026-09-18T18:30:00
W-1224,DHDT,1.9,2026-09-18T19:00:00
W-1224,DHDT,1.4,2026-09-18T19:30:00
W-1224,DHDT,1.7,2026-09-18T20:00:00
W-1224,DHDT,1.9,2026-09-18T20:30:00
W-1224,DHDT,1.3,2026-09-18T21:00:00
W-1224,DHDT,2.1,2026-09-18T21:30:00
W-1224,DHDT,1.8,2026-09-18T22:00:00
W-1224,DHDT,1.2,2026-09-18T22:30:00
W-1224,DHDT,1.0,2026-09-18T23:00:00
W-1224,DHDT,1.6,2026-09-18T23:30:00
W-1227,CDU-III,0.7,2026-09-18T00:00:00
W-1227,CDU-III,0.7,2026-09-18T00:30:00
W-1227,CDU-III,1.1,2026-09-18T01:00:00
W-1227,CDU-III,1.7,2026-09-18T01:30:00
W-1227,CDU-III,0.7,2026-09-18T02:00:00
W-1227,CDU-III,1.0,2026-09-18T02:30:00
W-1227,CDU-III,0.9,2026-09-18T03:00:00
W-1227,CDU-III,1.0,2026-09-18T03:30:00
W-1227,CDU-III,3.9,2026-09-18T04:00:00
W-1227,CDU-III,3.6,2026-09-18T04:30:00
W-1227,CDU-III,2.1,2026-09-18T05:00:00
W-1227,CDU-III,1.7,2026-09-18T05:30:00
W-1227,CDU-III,1.2,2026-09-18T06:00:00
W-1227,CDU-III,1.4,2026-09-18T06:30:00
W-1227,CDU-III,1.2,2026-09-18T07:00:00
W-1227,CDU-III,0.8,2026-09-18T07:30:00
W-1230,ETP,0.9,2026-09-18T08:00:00
W-1230,ETP,2.6,2026-09-18T08:30:00
W-1230,ETP,0.8,2026-09-18T09:00:00
W-1230,ETP,1.2,2026-09-18T09:30:00
W-1230,ETP,0.5,2026-09-18T10:00:00
W-1230,ETP,1.4,2026-09-18T10:30:00
W-1230,ETP,1.1,2026-09-18T11:00:00
W-1230,ETP,0.7,2026-09-18T11:30:00
W-1230,ETP,1.0,2026-09-18T12:00:00
W-1230,ETP,3.8,2026-09-18T12:30:00
W-1230,ETP,2.2,2026-09-18T13:00:00
W-1230,ETP,5.0,2026-09-18T13:30:00
W-1230,ETP,0.5,2026-09-18T14:00:00
W-1230,ETP,1.0,2026-09-18T14:30:00
W-1230,ETP,1.2,2026-09-18T15:00:00
W-1230,ETP,1.8,2026-09-18T15:30:00
W-1101,SRU,3.0,2026-09-19T00:00:00
W-1101,SRU,6.6,2026-09-19T00:30:00
W-1101,SRU,13.2,2026-09-19T01:00:00
W-1101,SRU,13.7,2026-09-19T01:30:00
W-1101,SRU,21.6,2026-09-19T02:00:00
W-1101,SRU,4.8,2026-09-19T02:30:00
W-1101,SRU,7.1,2026-09-19T03:00:00
W-1101,SRU,4.3,2026-09-19T03:30:00
W-1101,SRU,7.4,2026-09-19T04:00:00
W-1101,SRU,6.9,2026-09-19T04:30:00
W-1101,SRU,20.7,2026-09-19T05:00:00
W-1101,SRU,3.4,2026-09-19T05:30:00
W-1101,SRU,7.4,2026-09-19T06:00:00
W-1101,SRU,5.5,2026-09-19T06:30:00
W-1101,SRU,7.5,2026-09-19T07:00:00
W-1101,SRU,4.8,2026-09-19T07:30:00
W-1104,ARU,5.0,2026-09-19T08:00:00
W-1104,ARU,4.3,2026-09-19T08:30:00
W-1104,ARU,4.0,2026-09-19T09:00:00
W-1104,ARU,5.1,2026-09-19T09:30:00
W-1104,ARU,22.6,2026-09-19T10:00:00
W-1104,ARU,16.4,2026-09-19T10:30:00
W-1104,ARU,9.1,2026-09-19T11:00:00
W-1104,ARU,5.0,2026-09-19T11:30:00
W-1104,ARU,6.4,2026-09-19T12:00:00
W-1104,ARU,5.3,2026-09-19T12:30:00
W-1104,ARU,2.8,2026-09-19T13:00:00
W-1104,ARU,3.6,2026-09-19T13:30:00
W-1104,ARU,5.3,2026-09-19T14:00:00
W-1104,ARU,3.7,2026-09-19T14:30:00
W-1104,ARU,5.9,2026-09-19T15:00:00
W-1104,ARU,5.9,2026-09-19T15:30:00
W-1107,SWS,5.1,2026-09-19T16:00:00
W-1107,SWS,3.0,2026-09-19T16:30:00
W-1107,SWS,3.6,2026-09-19T17:00:00
W-1107,SWS,5.1,2026-09-19T17:30:00
W-1107,SWS,3.0,2026-09-19T18:00:00
W-1107,SWS,13.9,2026-09-19T18:30:00
W-1107,SWS,18.3,2026-09-19T19:00:00
W-1107,SWS,6.6,2026-09-19T19:30:00
W-1107,SWS,6.5,2026-09-19T20:00:00
W-1107,SWS,25.7,2026-09-19T20:30:00
W-1107,SWS,12.6,2026-09-19T21:00:00
W-1107,SWS,24.1,2026-09-19T21:30:00
W-1107,SWS,6.3,2026-09-19T22:00:00
W-1107,SWS,3.7,2026-09-19T22:30:00
W-1107,SWS,6.6,2026-09-19T23:00:00
W-1107,SWS,5.0,2026-09-19T23:30:00
W-1113,HCU,2.9,2026-09-19T08:00:00
W-1113,HCU,2.1,2026-09-19T08:30:00
W-1113,HCU,1.4,2026-09-19T09:00:00
W-1113,HCU,3.1,2026-09-19T09:30:00
W-1113,HCU,1.3,2026-09-19T10:00:00
W-1113,HCU,2.2,2026-09-19T10:30:00
W-1113,HCU,2.4,2026-09-19T11:00:00
W-1113,HCU,2.9,2026-09-19T11:30:00
W-1113,HCU,2.8,2026-09-19T12:00:00
W-1113,HCU,2.8,2026-09-19T12:30:00
W-1113,HCU,1.6,2026-09-19T13:00:00
W-1113,HCU,2.2,2026-09-19T13:30:00
W-1113,HCU,3.1,2026-09-19T14:00:00
W-1113,HCU,1.4,2026-09-19T14:30:00
W-1113,HCU,2.3,2026-09-19T15:00:00
W-1113,HCU,1.9,2026-09-19T15:30:00
W-1116,DHDT,2.2,2026-09-19T16:00:00
W-1116,DHDT,1.4,2026-09-19T16:30:00
W-1116,DHDT,1.2,2026-09-19T17:00:00
W-1116,DHDT,2.0,2026-09-19T17:30:00
W-1116,DHDT,1.5,2026-09-19T18:00:00
W-1116,DHDT,1.5,2026-09-19T18:30:00
W-1116,DHDT,1.9,2026-09-19T19:00:00
W-1116,DHDT,2.5,2026-09-19T19:30:00
W-1116,DHDT,2.5,2026-09-19T20:00:00
W-1116,DHDT,1.5,2026-09-19T20:30:00
W-1116,DHDT,2.7,2026-09-19T21:00:00
W-1116,DHDT,2.4,2026-09-19T21:30:00
W-1116,DHDT,1.1,2026-09-19T22:00:00
W-1116,DHDT,1.2,2026-09-19T22:30:00
W-1116,DHDT,2.4,2026-09-19T23:00:00
W-1116,DHDT,1.9,2026-09-19T23:30:00
W-1119,CDU-III,1.8,2026-09-19T00:00:00
W-1119,CDU-III,1.1,2026-09-19T00:30:00
W-1119,CDU-III,1.6,2026-09-19T01:00:00
W-1119,CDU-III,1.4,2026-09-19T01:30:00
W-1119,CDU-III,1.2,2026-09-19T02:00:00
W-1119,CDU-III,2.1,2026-09-19T02:30:00
W-1119,CDU-III,1.8,2026-09-19T03:00:00
W-1119,CDU-III,1.0,2026-09-19T03:30:00
W-1119,CDU-III,1.3,2026-09-19T04:00:00
W-1119,CDU-III,1.4,2026-09-19T04:30:00
W-1119,CDU-III,2.2,2026-09-19T05:00:00
W-1119,CDU-III,2.9,2026-09-19T05:30:00
W-1119,CDU-III,3.4,2026-09-19T06:00:00
W-1119,CDU-III,4.5,2026-09-19T06:30:00
W-1119,CDU-III,2.0,2026-09-19T07:00:00
W-1119,CDU-III,1.8,2026-09-19T07:30:00
W-1122,ETP,1.5,2026-09-19T08:00:00
W-1122,ETP,0.9,2026-09-19T08:30:00
W-1122,ETP,1.0,2026-09-19T09:00:00
W-1122,ETP,1.6,2026-09-19T09:30:00
W-1122,ETP,1.0,2026-09-19T10:00:00
W-1122,ETP,0.7,2026-09-19T10:30:00
W-1122,ETP,1.0,2026-09-19T11:00:00
W-1122,ETP,1.1,2026-09-19T11:30:00
W-1122,ETP,1.0,2026-09-19T12:00:00
W-1122,ETP,1.6,2026-09-19T12:30:00
W-1122,ETP,1.5,2026-09-19T13:00:00
W-1122,ETP,0.9,2026-09-19T13:30:00
W-1122,ETP,1.3,2026-09-19T14:00:00
W-1122,ETP,1.6,2026-09-19T14:30:00
W-1122,ETP,1.7,2026-09-19T15:00:00
W-1122,ETP,3.7,2026-09-19T15:30:00
W-1125,TF,0.7,2026-09-19T16:00:00
W-1125,TF,1.0,2026-09-19T16:30:00
W-1125,TF,0.9,2026-09-19T17:00:00
W-1125,TF,0.8,2026-09-19T17:30:00
W-1125,TF,0.7,2026-09-19T18:00:00
W-1125,TF,0.8,2026-09-19T18:30:00
W-1125,TF,0.6,2026-09-19T19:00:00
W-1125,TF,0.4,2026-09-19T19:30:00
W-1125,TF,0.4,2026-09-19T20:00:00
W-1125,TF,0.6,2026-09-19T20:30:00
W-1125,TF,0.6,2026-09-19T21:00:00
W-1125,TF,0.6,2026-09-19T21:30:00
W-1125,TF,0.4,2026-09-19T22:00:00
W-1125,TF,1.4,2026-09-19T22:30:00
W-1125,TF,2.2,2026-09-19T23:00:00
W-1125,TF,1.0,2026-09-19T23:30:00
W-1128,SRU,4.3,2026-09-19T00:00:00
W-1128,SRU,5.8,2026-09-19T00:30:00
W-1128,SRU,4.2,2026-09-19T01:00:00
W-1128,SRU,7.5,2026-09-19T01:30:00
W-1128,SRU,7.7,2026-09-19T02:00:00
W-1128,SRU,5.4,2026-09-19T02:30:00
W-1128,SRU,4.7,2026-09-19T03:00:00
W-1128,SRU,6.4,2026-09-19T03:30:00
W-1128,SRU,3.9,2026-09-19T04:00:00
W-1128,SRU,3.8,2026-09-19T04:30:00
W-1128,SRU,3.4,2026-09-19T05:00:00
W-1128,SRU,3.6,2026-09-19T05:30:00
W-1128,SRU,5.2,2026-09-19T06:00:00
W-1128,SRU,3.8,2026-09-19T06:30:00
W-1128,SRU,7.2,2026-09-19T07:00:00
W-1128,SRU,10.8,2026-09-19T07:30:00
W-1134,SWS,2.7,2026-09-19T16:00:00
W-1134,SWS,6.7,2026-09-19T16:30:00
W-1134,SWS,3.1,2026-09-19T17:00:00
W-1134,SWS,8.7,2026-09-19T17:30:00
W-1134,SWS,2.7,2026-09-19T18:00:00
W-1134,SWS,4.3,2026-09-19T18:30:00
W-1134,SWS,5.5,2026-09-19T19:00:00
W-1134,SWS,3.7,2026-09-19T19:30:00
W-1134,SWS,7.0,2026-09-19T20:00:00
W-1134,SWS,7.1,2026-09-19T20:30:00
W-1134,SWS,4.2,2026-09-19T21:00:00
W-1134,SWS,5.3,2026-09-19T21:30:00
W-1134,SWS,3.3,2026-09-19T22:00:00
W-1134,SWS,3.5,2026-09-19T22:30:00
W-1134,SWS,6.5,2026-09-19T23:00:00
W-1134,SWS,6.7,2026-09-19T23:30:00
W-1137,DCU,2.9,2026-09-19T00:00:00
W-1137,DCU,8.0,2026-09-19T00:30:00
W-1137,DCU,3.1,2026-09-19T01:00:00
W-1137,DCU,6.0,2026-09-19T01:30:00
W-1137,DCU,1.9,2026-09-19T02:00:00
W-1137,DCU,2.7,2026-09-19T02:30:00
W-1137,DCU,2.1,2026-09-19T03:00:00
W-1137,DCU,1.8,2026-09-19T03:30:00
W-1137,DCU,3.2,2026-09-19T04:00:00
W-1137,DCU,3.9,2026-09-19T04:30:00
W-1137,DCU,4.1,2026-09-19T05:00:00
W-1137,DCU,2.0,2026-09-19T05:30:00
W-1137,DCU,4.1,2026-09-19T06:00:00
W-1137,DCU,3.4,2026-09-19T06:30:00
W-1137,DCU,2.9,2026-09-19T07:00:00
W-1137,DCU,2.8,2026-09-19T07:30:00
W-1140,HCU,1.9,2026-09-19T08:00:00
W-1140,HCU,2.0,2026-09-19T08:30:00
W-1140,HCU,1.6,2026-09-19T09:00:00
W-1140,HCU,3.2,2026-09-19T09:30:00
W-1140,HCU,2.0,2026-09-19T10:00:00
W-1140,HCU,2.0,2026-09-19T10:30:00
W-1140,HCU,3.0,2026-09-19T11:00:00
W-1140,HCU,2.0,2026-09-19T11:30:00
W-1140,HCU,3.1,2026-09-19T12:00:00
W-1140,HCU,3.0,2026-09-19T12:30:00
W-1140,HCU,3.1,2026-09-19T13:00:00
W-1140,HCU,3.3,2026-09-19T13:30:00
W-1140,HCU,2.2,2026-09-19T14:00:00
W-1140,HCU,2.9,2026-09-19T14:30:00
W-1140,HCU,1.3,2026-09-19T15:00:00
W-1140,HCU,1.3,2026-09-19T15:30:00
W-1146,CDU-III,1.4,2026-09-19T00:00:00
W-1146,CDU-III,2.0,2026-09-19T00:30:00
W-1146,CDU-III,1.7,2026-09-19T01:00:00
W-1146,CDU-III,1.6,2026-09-19T01:30:00
W-1146,CDU-III,1.9,2026-09-19T02:00:00
W-1146,CDU-III,1.3,2026-09-19T02:30:00
W-1146,CDU-III,1.0,2026-09-19T03:00:00
W-1146,CDU-III,1.2,2026-09-19T03:30:00
W-1146,CDU-III,1.6,2026-09-19T04:00:00
W-1146,CDU-III,2.1,2026-09-19T04:30:00
W-1146,CDU-III,2.1,2026-09-19T05:00:00
W-1146,CDU-III,1.3,2026-09-19T05:30:00
W-1146,CDU-III,0.8,2026-09-19T06:00:00
W-1146,CDU-III,2.1,2026-09-19T06:30:00
W-1146,CDU-III,1.4,2026-09-19T07:00:00
W-1146,CDU-III,1.4,2026-09-19T07:30:00
W-1149,ETP,1.2,2026-09-19T08:00:00
W-1149,ETP,1.4,2026-09-19T08:30:00
W-1149,ETP,1.6,2026-09-19T09:00:00
W-1149,ETP,1.4,2026-09-19T09:30:00
W-1149,ETP,0.9,2026-09-19T10:00:00
W-1149,ETP,1.2,2026-09-19T10:30:00
W-1149,ETP,2.2,2026-09-19T11:00:00
W-1149,ETP,0.9,2026-09-19T11:30:00
W-1149,ETP,1.1,2026-09-19T12:00:00
W-1149,ETP,1.2,2026-09-19T12:30:00
W-1149,ETP,1.0,2026-09-19T13:00:00
W-1149,ETP,0.8,2026-09-19T13:30:00
W-1149,ETP,1.0,2026-09-19T14:00:00
W-1149,ETP,1.0,2026-09-19T14:30:00
W-1149,ETP,0.8,2026-09-19T15:00:00
W-1149,ETP,4.6,2026-09-19T15:30:00
W-1155,SRU,19.1,2026-09-19T00:00:00
W-1155,SRU,6.2,2026-09-19T00:30:00
W-1155,SRU,4.5,2026-09-19T01:00:00
W-1155,SRU,6.5,2026-09-19T01:30:00
W-1155,SRU,4.8,2026-09-19T02:00:00
W-1155,SRU,6.8,2026-09-19T02:30:00
W-1155,SRU,13.3,2026-09-19T03:00:00
W-1155,SRU,6.2,2026-09-19T03:30:00
W-1155,SRU,14.2,2026-09-19T04:00:00
W-1155,SRU,4.9,2026-09-19T04:30:00
W-1155,SRU,6.6,2026-09-19T05:00:00
W-1155,SRU,4.1,2026-09-19T05:30:00
W-1155,SRU,6.4,2026-09-19T06:00:00
W-1155,SRU,4.9,2026-09-19T06:30:00
W-1155,SRU,6.0,2026-09-19T07:00:00
W-1155,SRU,3.8,2026-09-19T07:30:00
W-1161,SWS,4.9,2026-09-19T16:00:00
W-1161,SWS,5.5,2026-09-19T16:30:00
W-1161,SWS,7.0,2026-09-19T17:00:00
W-1161,SWS,6.4,2026-09-19T17:30:00
W-1161,SWS,3.5,2026-09-19T18:00:00
W-1161,SWS,3.1,2026-09-19T18:30:00
W-1161,SWS,7.1,2026-09-19T19:00:00
W-1161,SWS,5.4,2026-09-19T19:30:00
W-1161,SWS,6.9,2026-09-19T20:00:00
W-1161,SWS,16.8,2026-09-19T20:30:00
W-1161,SWS,18.7,2026-09-19T21:00:00
W-1161,SWS,21.6,2026-09-19T21:30:00
W-1161,SWS,3.3,2026-09-19T22:00:00
W-1161,SWS,4.2,2026-09-19T22:30:00
W-1161,SWS,4.3,2026-09-19T23:00:00
W-1161,SWS,6.8,2026-09-19T23:30:00
W-1164,DCU,2.1,2026-09-19T00:00:00
W-1164,DCU,3.4,2026-09-19T00:30:00
W-1164,DCU,2.3,2026-09-19T01:00:00
W-1164,DCU,4.3,2026-09-19T01:30:00
W-1164,DCU,3.8,2026-09-19T02:00:00
W-1164,DCU,9.4,2026-09-19T02:30:00
W-1164,DCU,8.1,2026-09-19T03:00:00
W-1164,DCU,3.2,2026-09-19T03:30:00
W-1164,DCU,2.7,2026-09-19T04:00:00
W-1164,DCU,3.9,2026-09-19T04:30:00
W-1164,DCU,2.7,2026-09-19T05:00:00
W-1164,DCU,3.0,2026-09-19T05:30:00
W-1164,DCU,4.0,2026-09-19T06:00:00
W-1164,DCU,3.0,2026-09-19T06:30:00
W-1164,DCU,3.0,2026-09-19T07:00:00
W-1164,DCU,2.1,2026-09-19T07:30:00
W-1167,HCU,2.5,2026-09-19T08:00:00
W-1167,HCU,1.5,2026-09-19T08:30:00
W-1167,HCU,1.9,2026-09-19T09:00:00
W-1167,HCU,1.3,2026-09-19T09:30:00
W-1167,HCU,2.3,2026-09-19T10:00:00
W-1167,HCU,1.9,2026-09-19T10:30:00
W-1167,HCU,1.6,2026-09-19T11:00:00
W-1167,HCU,1.5,2026-09-19T11:30:00
W-1167,HCU,3.3,2026-09-19T12:00:00
W-1167,HCU,1.3,2026-09-19T12:30:00
W-1167,HCU,2.7,2026-09-19T13:00:00
W-1167,HCU,2.4,2026-09-19T13:30:00
W-1167,HCU,2.0,2026-09-19T14:00:00
W-1167,HCU,2.9,2026-09-19T14:30:00
W-1167,HCU,2.9,2026-09-19T15:00:00
W-1167,HCU,7.2,2026-09-19T15:30:00
W-1170,DHDT,2.7,2026-09-19T16:00:00
W-1170,DHDT,1.8,2026-09-19T16:30:00
W-1170,DHDT,1.1,2026-09-19T17:00:00
W-1170,DHDT,2.0,2026-09-19T17:30:00
W-1170,DHDT,1.8,2026-09-19T18:00:00
W-1170,DHDT,1.1,2026-09-19T18:30:00
W-1170,DHDT,2.5,2026-09-19T19:00:00
W-1170,DHDT,2.0,2026-09-19T19:30:00
W-1170,DHDT,2.0,2026-09-19T20:00:00
W-1170,DHDT,1.7,2026-09-19T20:30:00
W-1170,DHDT,2.6,2026-09-19T21:00:00
W-1170,DHDT,1.1,2026-09-19T21:30:00
W-1170,DHDT,1.7,2026-09-19T22:00:00
W-1170,DHDT,1.2,2026-09-19T22:30:00
W-1170,DHDT,1.1,2026-09-19T23:00:00
W-1170,DHDT,1.7,2026-09-19T23:30:00
W-1173,CDU-III,1.5,2026-09-19T00:00:00
W-1173,CDU-III,1.5,2026-09-19T00:30:00
W-1173,CDU-III,1.2,2026-09-19T01:00:00
W-1173,CDU-III,1.7,2026-09-19T01:30:00
W-1173,CDU-III,1.6,2026-09-19T02:00:00
W-1173,CDU-III,1.3,2026-09-19T02:30:00
W-1173,CDU-III,1.9,2026-09-19T03:00:00
W-1173,CDU-III,1.9,2026-09-19T03:30:00
W-1173,CDU-III,1.1,2026-09-19T04:00:00
W-1173,CDU-III,1.0,2026-09-19T04:30:00
W-1173,CDU-III,1.1,2026-09-19T05:00:00
W-1173,CDU-III,1.8,2026-09-19T05:30:00
W-1173,CDU-III,1.6,2026-09-19T06:00:00
W-1173,CDU-III,1.0,2026-09-19T06:30:00
W-1173,CDU-III,1.2,2026-09-19T07:00:00
W-1173,CDU-III,1.5,2026-09-19T07:30:00
W-1176,ETP,1.6,2026-09-19T08:00:00
W-1176,ETP,1.1,2026-09-19T08:30:00
W-1176,ETP,1.0,2026-09-19T09:00:00
W-1176,ETP,1.4,2026-09-19T09:30:00
